t,goalDist_0,goalDist_1,goalDist_2,goalDist_3,goalDist_4
0.1,7.071,8.984,9.628,8.815,9.712
0.2,7.086,9.01,9.667,8.915,9.795
0.3,7.092,9.027,9.711,9.014,9.883
0.4,7.09,9.036,9.761,9.112,9.976
0.5,7.079,9.036,9.815,9.207,10.072
0.6,7.06,9.027,9.872,9.298,10.17
0.7,7.032,9.009,9.971,9.386,10.27
0.8,6.996,8.982,10.071,9.468,10.37
0.9,6.952,8.947,10.171,9.544,10.469
1.0,6.9,8.903,10.27,9.615,10.567
1.1,6.842,8.852,10.367,9.678,10.662
1.2,6.776,8.793,10.461,9.734,10.753
1.3,6.705,8.727,10.551,9.783,10.841
1.4,6.63,8.654,10.637,9.823,10.923
1.5,6.551,8.576,10.717,9.854,11.0
1.6,6.468,8.492,10.792,9.877,11.07
1.7,6.383,8.403,10.86,9.892,11.111
1.8,6.295,8.31,10.92,9.897,11.149
1.9,6.205,8.214,10.974,9.894,11.182
2.0,6.114,8.116,11.019,9.883,11.211
2.1,6.021,8.016,11.056,9.865,11.233
2.2,5.927,7.916,11.084,9.841,11.249
2.3,5.833,7.816,11.104,9.812,11.259
2.4,5.737,7.717,11.114,9.778,11.261
2.5,5.641,7.617,11.115,9.74,11.255
2.6,5.544,7.517,11.107,9.698,11.242
2.7,5.446,7.418,11.091,9.651,11.221
2.8,5.349,7.32,11.065,9.601,11.192
2.9,5.25,7.222,11.031,9.548,11.157
3.0,5.152,7.125,10.989,9.492,11.116
3.1,5.053,7.028,10.942,9.434,11.069
3.2,4.955,6.933,10.888,9.373,11.018
3.3,4.855,6.838,10.83,9.311,10.963
3.4,4.756,6.741,10.767,9.247,10.905
3.5,4.657,6.645,10.701,9.182,10.843
3.6,4.558,6.548,10.63,9.115,10.779
3.7,4.458,6.45,10.556,9.046,10.711
3.8,4.358,6.352,10.478,8.976,10.64
3.9,4.259,6.254,10.398,8.903,10.568
4.0,4.159,6.156,10.316,8.83,10.494
4.1,4.059,6.057,10.231,8.756,10.418
4.2,3.96,5.958,10.145,8.681,10.342
4.3,3.86,5.858,10.057,8.605,10.264
4.4,3.76,5.759,9.968,8.528,10.185
4.5,3.66,5.659,9.878,8.451,10.106
4.6,3.56,5.559,9.787,8.373,10.026
4.7,3.46,5.459,9.696,8.294,9.945
4.8,3.36,5.359,9.603,8.213,9.863
4.9,3.261,5.26,9.51,8.132,9.781
5.0,3.161,5.161,9.416,8.05,9.698
5.1,3.061,5.062,9.321,7.967,9.615
5.2,2.961,4.964,9.225,7.883,9.531
5.3,2.861,4.867,9.129,7.798,9.447
5.4,2.761,4.772,9.032,7.713,9.363
5.5,2.661,4.678,8.935,7.628,9.279
5.6,2.561,4.583,8.837,7.542,9.194
5.7,2.461,4.486,8.74,7.456,9.11
5.8,2.361,4.389,8.642,7.37,9.025
5.9,2.261,4.291,8.544,7.283,8.94
6.0,2.161,4.192,8.447,7.197,8.855
6.1,2.061,4.093,8.349,7.11,8.77
6.2,1.961,3.993,8.251,7.023,8.684
6.3,1.861,3.893,8.154,6.936,8.598
6.4,1.761,3.793,8.056,6.85,8.512
6.5,1.661,3.693,7.959,6.763,8.425
6.6,1.561,3.593,7.861,6.676,8.338
6.7,1.461,3.493,7.763,6.589,8.25
6.8,1.361,3.393,7.665,6.503,8.163
6.9,1.261,3.293,7.567,6.416,8.075
7.0,1.161,3.193,7.468,6.33,7.987
7.1,1.061,3.093,7.37,6.244,7.899
7.2,0.961,2.993,7.272,6.158,7.81
7.3,0.865,2.893,7.174,6.072,7.722
7.4,0.778,2.793,7.076,5.987,7.633
7.5,0.701,2.694,6.978,5.902,7.543
7.6,0.631,2.594,6.881,5.817,7.453
7.7,0.568,2.494,6.783,5.733,7.363
7.8,0.511,2.394,6.686,5.649,7.273
7.9,0.46,2.294,6.588,5.565,7.182
8.0,0.414,2.194,6.491,5.482,7.091
8.1,0.372,2.094,6.394,5.4,6.999
8.2,0.335,1.995,6.296,5.317,6.908
8.3,0.302,1.896,6.197,5.236,6.816
8.4,0.271,1.797,6.099,5.154,6.725
8.5,0.244,1.699,6.001,5.074,6.633
8.6,0.22,1.601,5.904,4.994,6.541
8.7,0.198,1.505,5.806,4.914,6.449
8.8,0.178,1.408,5.709,4.836,6.357
8.9,0.16,1.312,5.612,4.758,6.264
9.0,0.144,1.217,5.516,4.681,6.172
9.1,0.13,1.129,5.42,4.604,6.079
9.2,0.117,1.047,5.324,4.529,5.985
9.3,0.105,0.97,5.228,4.454,5.891
9.4,10.518,10.08,7.148,6.667,6.087
9.5,10.596,10.128,7.221,6.765,6.158
9.6,10.667,10.173,7.288,6.862,6.222
9.7,10.731,10.213,7.348,6.956,6.28
9.8,10.788,10.25,7.401,7.046,6.331
9.9,10.837,10.28,7.444,7.123,6.374
10.0,10.878,10.305,7.475,7.188,6.409
10.1,10.91,10.323,7.496,7.239,6.436
10.2,10.934,10.334,7.508,7.28,6.454
10.3,10.949,10.338,7.514,7.312,6.465
10.4,10.954,10.333,7.514,7.335,6.466
10.5,10.951,10.321,7.511,7.352,6.46
10.6,10.938,10.301,7.505,7.363,6.445
10.7,10.917,10.273,7.497,7.37,6.422
10.8,10.887,10.233,7.489,7.374,6.39
10.9,10.848,10.184,7.449,7.383,6.351
11.0,10.801,10.128,7.407,7.383,6.303
11.1,10.746,10.064,7.363,7.374,6.249
11.2,10.683,9.993,7.316,7.357,6.187
11.3,10.614,9.916,7.266,7.331,6.12
11.4,10.538,9.834,7.214,7.297,6.047
11.5,10.456,9.747,7.156,7.255,5.97
11.6,10.37,9.656,7.094,7.205,5.89
11.7,10.279,9.562,7.027,7.148,5.806
11.8,10.185,9.466,6.955,7.084,5.72
11.9,10.089,9.368,6.88,7.013,5.632
12.0,9.991,9.269,6.802,6.936,5.542
12.1,9.897,9.17,6.72,6.853,5.45
12.2,9.802,9.07,6.635,6.766,5.357
12.3,9.707,8.97,6.547,6.674,5.263
12.4,9.611,8.87,6.456,6.579,5.168
12.5,9.515,8.77,6.363,6.482,5.072
12.6,9.419,8.67,6.268,6.383,4.976
12.7,9.323,8.571,6.172,6.283,4.879
12.8,9.227,8.472,6.075,6.183,4.782
12.9,9.132,8.373,5.978,6.084,4.684
13.0,9.037,8.274,5.88,5.988,4.586
13.1,8.942,8.176,5.782,5.895,4.487
13.2,8.848,8.077,5.683,5.807,4.389
13.3,8.754,7.98,5.584,5.725,4.29
13.4,8.66,7.882,5.484,5.645,4.191
13.5,8.567,7.785,5.385,5.567,4.092
13.6,8.473,7.688,5.285,5.491,3.993
13.7,8.38,7.591,5.185,5.419,3.893
13.8,8.287,7.494,5.085,5.349,3.794
13.9,8.194,7.398,4.985,5.281,3.694
14.0,8.1,7.303,4.885,5.217,3.594
14.1,8.006,7.207,4.786,5.156,3.495
14.2,7.912,7.113,4.686,5.094,3.395
14.3,7.818,7.018,4.586,5.034,3.295
14.4,7.724,6.924,4.487,4.976,3.196
14.5,7.63,6.83,4.387,4.919,3.096
14.6,7.535,6.737,4.287,4.863,2.996
14.7,7.44,6.643,4.188,4.807,2.896
14.8,7.345,6.549,4.089,4.751,2.796
14.9,7.25,6.454,3.99,4.694,2.696
15.0,7.155,6.359,3.891,4.637,2.596
15.1,7.061,6.265,3.793,4.579,2.497
15.2,6.967,6.171,3.695,4.519,2.397
15.3,6.873,6.079,3.597,4.458,2.297
15.4,6.778,5.986,3.5,4.395,2.197
15.5,6.684,5.895,3.404,4.331,2.097
15.6,6.589,5.804,3.308,4.265,1.997
15.7,6.495,5.715,3.213,4.196,1.897
15.8,6.4,5.626,3.118,4.125,1.797
15.9,6.304,5.538,3.024,4.05,1.697
16.0,6.209,5.451,2.93,3.974,1.597
16.1,6.113,5.363,2.838,3.895,1.497
16.2,6.018,5.273,2.743,3.815,1.397
16.3,5.923,5.182,2.647,3.732,1.297
16.4,5.828,5.09,2.549,3.647,1.197
16.5,5.735,4.996,2.45,3.561,1.097
16.6,5.642,4.902,2.35,3.474,0.997
16.7,5.551,4.807,2.25,3.386,0.897
16.8,5.459,4.711,2.15,3.294,0.808
16.9,5.369,4.614,2.05,3.201,0.727
17.0,5.279,4.516,1.95,3.105,0.654
17.1,5.191,4.418,1.85,3.008,0.589
17.2,5.103,4.319,1.75,2.91,0.53
17.3,5.016,4.219,1.65,2.811,0.477
17.4,4.93,4.119,1.551,2.711,0.429
17.5,4.845,4.02,1.454,2.611,0.386
17.6,4.761,3.92,1.362,2.511,0.348
17.7,4.678,3.82,1.274,2.412,0.313
17.8,4.596,3.72,1.192,2.313,0.282
17.9,4.514,3.621,1.114,2.214,0.254
18.0,4.432,3.522,1.041,2.117,0.228
18.1,4.35,3.425,0.973,2.022,0.205
18.2,4.267,3.328,0.908,1.93,0.185
18.3,4.183,3.233,0.847,1.841,0.166
18.4,4.097,3.137,0.79,1.754,0.15
18.5,4.011,3.039,0.735,1.67,0.135
18.6,3.923,2.941,0.684,1.589,0.121
18.7,3.833,2.843,0.636,1.51,0.109
18.8,18.138,17.602,16.652,16.92,16.467
18.9,18.093,17.547,16.633,16.906,16.442
19.0,18.048,17.492,16.611,16.889,16.409
19.1,18.001,17.438,16.586,16.871,16.366
19.2,17.953,17.384,16.558,16.851,16.316
19.3,17.905,17.33,16.527,16.829,16.257
19.4,17.857,17.278,16.493,16.806,16.192
19.5,17.808,17.227,16.457,16.782,16.12
19.6,17.759,17.178,16.418,16.756,16.044
19.7,17.709,17.13,16.376,16.728,15.964
19.8,17.66,17.083,16.332,16.699,15.88
19.9,17.611,17.038,16.284,16.669,15.793
20.0,17.563,16.993,16.236,16.638,15.704
20.1,17.514,16.949,16.186,16.605,15.613
20.2,17.466,16.906,16.136,16.57,15.52
20.3,17.418,16.864,16.084,16.534,15.427
20.4,17.371,16.823,16.031,16.497,15.332
20.5,17.324,16.782,15.978,16.458,15.236
20.6,17.277,16.742,15.923,16.418,15.139
20.7,17.231,16.702,15.867,16.376,15.042
20.8,17.185,16.663,15.81,16.333,14.944
20.9,17.14,16.624,15.751,16.289,14.846
21.0,17.095,16.586,15.691,16.244,14.748
21.1,17.051,16.548,15.629,16.197,14.649
21.2,17.007,16.51,15.565,16.149,14.55
21.3,16.963,16.473,15.496,16.1,14.451
21.4,16.92,16.436,15.421,16.049,14.352
21.5,16.877,16.399,15.343,15.997,14.252
21.6,16.835,16.362,15.26,15.944,14.153
21.7,16.792,16.325,15.174,15.889,14.053
21.8,16.751,16.289,15.086,15.833,13.953
21.9,16.709,16.251,14.995,15.776,13.854
22.0,16.668,16.213,14.902,15.714,13.754
22.1,16.627,16.173,14.808,15.649,13.654
22.2,16.586,16.132,14.712,15.58,13.554
22.3,16.545,16.091,14.615,15.508,13.454
22.4,16.505,16.049,14.516,15.433,13.355
22.5,16.464,16.006,14.417,15.355,13.255
22.6,16.424,15.961,14.317,15.275,13.155
22.7,16.384,15.917,14.217,15.193,13.055
22.8,16.344,15.871,14.117,15.109,12.955
22.9,16.304,15.824,14.017,15.023,12.855
23.0,16.263,15.776,13.917,14.935,12.755
23.1,16.222,15.723,13.817,14.845,12.655
23.2,16.179,15.666,13.717,14.754,12.555
23.3,16.136,15.605,13.617,14.662,12.455
23.4,16.093,15.54,13.517,14.568,12.355
23.5,16.048,15.471,13.417,14.473,12.255
23.6,16.003,15.399,13.317,14.377,12.155
23.7,15.957,15.324,13.217,14.281,12.055
23.8,15.91,15.246,13.117,14.185,11.955
23.9,15.863,15.166,13.017,14.088,11.855
24.0,15.814,15.083,12.918,13.991,11.755
24.1,15.765,14.998,12.818,13.894,11.655
24.2,15.711,14.911,12.72,13.796,11.555
24.3,15.652,14.822,12.622,13.698,11.455
24.4,15.59,14.732,12.523,13.6,11.355
24.5,15.524,14.639,12.424,13.502,11.255
24.6,15.454,14.546,12.324,13.403,11.155
24.7,15.381,14.451,12.225,13.304,11.055
24.8,15.306,14.356,12.125,13.205,10.955
24.9,15.227,14.261,12.025,13.106,10.855
25.0,15.147,14.165,11.925,13.007,10.755
25.1,15.063,14.069,11.825,12.908,10.655
25.2,14.978,13.972,11.725,12.808,10.555
25.3,14.891,13.876,11.625,12.709,10.455
25.4,14.802,13.779,11.525,12.61,10.355
25.5,14.711,13.681,11.425,12.511,10.255
25.6,14.619,13.584,11.325,12.411,10.155
25.7,14.526,13.486,11.225,12.312,10.055
25.8,14.431,13.388,11.126,12.212,9.955
25.9,14.337,13.29,11.026,12.113,9.855
26.0,14.242,13.192,10.927,12.013,9.755
26.1,14.146,13.093,10.829,11.914,9.655
26.2,14.05,12.995,10.729,11.814,9.555
26.3,13.955,12.896,10.629,11.715,9.455
26.4,13.858,12.798,10.529,11.616,9.355
26.5,13.762,12.699,10.429,11.516,9.255
26.6,13.665,12.6,10.329,11.417,9.155
26.7,13.568,12.501,10.229,11.318,9.055
26.8,13.471,12.402,10.129,11.219,8.955
26.9,13.374,12.303,10.029,11.121,8.855
27.0,13.276,12.204,9.929,11.022,8.755
27.1,13.178,12.106,9.829,10.924,8.655
27.2,13.081,12.007,9.729,10.826,8.555
27.3,12.983,11.908,9.629,10.728,8.455
27.4,12.885,11.81,9.529,10.63,8.355
27.5,12.787,11.711,9.43,10.533,8.255
27.6,12.688,11.613,9.33,10.435,8.155
27.7,12.59,11.514,9.23,10.336,8.055
27.8,12.492,11.416,9.13,10.236,7.955
27.9,12.394,11.318,9.03,10.136,7.855
28.0,12.295,11.22,8.93,10.036,7.755
28.1,12.197,11.122,8.83,9.936,7.655
28.2,12.099,11.024,8.73,9.837,7.555
28.3,12.001,10.926,8.63,9.737,7.455
28.4,11.903,10.829,8.531,9.638,7.355
28.5,11.805,10.732,8.431,9.539,7.255
28.6,11.707,10.635,8.332,9.441,7.155
28.7,11.609,10.538,8.233,9.345,7.055
28.8,11.511,10.44,8.134,9.248,6.955
28.9,11.413,10.341,8.034,9.15,6.855
29.0,11.315,10.242,7.934,9.052,6.755
29.1,11.218,10.142,7.834,8.954,6.655
29.2,11.12,10.042,7.734,8.855,6.555
29.3,11.023,9.942,7.634,8.756,6.455
29.4,10.926,9.842,7.535,8.657,6.355
29.5,10.829,9.743,7.435,8.557,6.255
29.6,10.732,9.644,7.336,8.457,6.155
29.7,10.635,9.545,7.236,8.358,6.055
29.8,10.539,9.448,7.136,8.258,5.955
29.9,10.441,9.351,7.036,8.158,5.855
30.0,10.343,9.255,6.936,8.058,5.755
30.1,10.244,9.157,6.836,7.958,5.655
30.2,10.145,9.059,6.736,7.858,5.555
30.3,10.045,8.961,6.636,7.758,5.455
30.4,9.945,8.863,6.537,7.658,5.355
30.5,9.845,8.764,6.437,7.559,5.255
30.6,9.745,8.664,6.337,7.46,5.155
30.7,9.646,8.565,6.237,7.361,5.055
30.8,9.548,8.466,6.137,7.262,4.955
30.9,9.451,8.366,6.037,7.164,4.855
31.0,9.354,8.266,5.937,7.066,4.755
31.1,9.258,8.166,5.837,6.968,4.655
31.2,9.16,8.066,5.737,6.87,4.555
31.3,9.062,7.966,5.637,6.771,4.455
31.4,8.964,7.866,5.538,6.671,4.355
31.5,8.866,7.766,5.438,6.572,4.255
31.6,8.767,7.667,5.338,6.472,4.155
31.7,8.668,7.567,5.238,6.372,4.055
31.8,8.568,7.468,5.138,6.272,3.955
31.9,8.469,7.369,5.038,6.172,3.855
32.0,8.369,7.27,4.938,6.072,3.755
32.1,8.269,7.171,4.838,5.973,3.655
32.2,8.169,7.073,4.738,5.874,3.555
32.3,8.069,6.976,4.639,5.776,3.455
32.4,7.969,6.877,4.539,5.678,3.355
32.5,7.869,6.778,4.44,5.579,3.255
32.6,7.77,6.679,4.34,5.48,3.155
32.7,7.67,6.579,4.24,5.381,3.055
32.8,7.57,6.48,4.14,5.282,2.955
32.9,7.471,6.38,4.04,5.182,2.855
33.0,7.372,6.28,3.941,5.083,2.755
33.1,7.273,6.18,3.841,4.983,2.655
33.2,7.175,6.08,3.741,4.883,2.555
33.3,7.077,5.981,3.641,4.783,2.455
33.4,6.98,5.882,3.541,4.683,2.355
33.5,6.882,5.784,3.442,4.583,2.255
33.6,6.783,5.685,3.342,4.483,2.155
33.7,6.684,5.587,3.243,4.383,2.055
33.8,6.584,5.488,3.143,4.284,1.955
33.9,6.484,5.388,3.043,4.184,1.855
34.0,6.384,5.289,2.943,4.084,1.755
34.1,6.284,5.19,2.844,3.985,1.655
34.2,6.184,5.09,2.744,3.886,1.555
34.3,6.085,4.99,2.644,3.787,1.455
34.4,5.985,4.89,2.544,3.688,1.355
34.5,5.887,4.79,2.444,3.59,1.255
34.6,5.788,4.69,2.344,3.492,1.155
34.7,5.69,4.59,2.245,3.395,1.055
34.8,5.591,4.49,2.146,3.297,0.955
34.9,5.492,4.39,2.046,3.198,0.86
35.0,5.393,4.291,1.947,3.099,0.774
35.1,5.294,4.191,1.848,2.999,0.696
35.2,5.194,4.091,1.748,2.9,0.627
35.3,5.094,3.992,1.65,2.8,0.564
35.4,4.995,3.893,1.555,2.7,0.508
35.5,4.895,3.794,1.463,2.6,0.457
35.6,4.795,3.695,1.376,2.5,0.411
35.7,4.695,3.597,1.292,2.4,0.37
35.8,4.595,3.499,1.212,2.301,0.333
35.9,4.495,3.402,1.136,2.205,0.3
36.0,4.395,3.304,1.064,2.11,0.27
36.1,4.295,3.206,0.995,2.018,0.243
36.2,4.195,3.108,0.931,1.927,0.218
36.3,4.096,3.009,0.87,1.84,0.197
36.4,3.997,2.912,0.812,1.754,0.177
36.5,3.898,2.815,0.758,1.672,0.159
36.6,3.8,2.719,0.707,1.592,0.143
36.7,3.703,2.625,0.66,1.514,0.129
36.8,3.606,2.532,0.616,1.44,0.116
36.9,3.511,2.44,0.575,1.368,0.104
37.0,7.072,8.08,9.804,9.054,10.228
37.1,7.17,8.157,9.841,9.118,10.326
37.2,7.266,8.228,9.882,9.178,10.421
37.3,7.359,8.293,9.928,9.234,10.513
37.4,7.448,8.351,9.977,9.287,10.601
37.5,7.532,8.403,10.028,9.336,10.684
37.6,7.611,8.448,10.111,9.384,10.762
37.7,7.683,8.487,10.188,9.45,10.833
37.8,7.75,8.52,10.259,9.509,10.897
37.9,7.809,8.551,10.323,9.56,10.954
38.0,7.861,8.574,10.38,9.604,11.003
38.1,7.905,8.588,10.429,9.639,11.043
38.2,7.941,8.594,10.47,9.666,11.076
38.3,7.968,8.59,10.503,9.684,11.099
38.4,7.987,8.578,10.526,9.693,11.114
38.5,7.998,8.557,10.541,9.693,11.119
38.6,7.999,8.528,10.547,9.684,11.116
38.7,7.992,8.49,10.544,9.666,11.103
38.8,7.977,8.444,10.532,9.64,11.081
38.9,7.952,8.39,10.51,9.604,11.051
39.0,7.919,8.329,10.481,9.561,11.012
39.1,7.878,8.26,10.442,9.51,10.964
39.2,7.83,8.186,10.395,9.45,10.909
39.3,7.773,8.155,10.341,9.384,10.847
39.4,7.71,8.122,10.278,9.311,10.777
39.5,7.64,8.085,10.209,9.233,10.701
39.6,7.566,8.044,10.134,9.148,10.619
39.7,7.488,7.999,10.052,9.061,10.533
39.8,7.406,7.95,9.966,8.972,10.443
39.9,7.321,7.897,9.875,8.884,10.351
40.0,7.234,7.841,9.781,8.797,10.258
40.1,7.145,7.782,9.683,8.71,10.163
40.2,7.054,7.719,9.584,8.625,10.067
40.3,6.961,7.653,9.484,8.54,9.97
40.4,6.867,7.585,9.385,8.456,9.872
40.5,6.773,7.513,9.286,8.373,9.774
40.6,6.677,7.44,9.188,8.29,9.675
40.7,6.581,7.364,9.093,8.208,9.576
40.8,6.484,7.287,9.0,8.126,9.477
40.9,6.386,7.208,8.91,8.045,9.377
41.0,6.288,7.127,8.824,7.964,9.277
41.1,6.19,7.046,8.741,7.884,9.178
41.2,6.092,6.965,8.663,7.805,9.078
41.3,5.993,6.885,8.589,7.727,8.978
41.4,5.894,6.807,8.519,7.649,8.879
41.5,5.795,6.726,8.455,7.572,8.779
41.6,5.696,6.644,8.395,7.495,8.68
41.7,5.596,6.56,8.341,7.418,8.581
41.8,5.497,6.474,8.293,7.341,8.482
41.9,5.397,6.387,8.246,7.263,8.383
42.0,5.298,6.298,8.2,7.184,8.284
42.1,5.198,6.208,8.155,7.104,8.186
42.2,5.098,6.117,8.112,7.022,8.09
42.3,4.999,6.025,8.069,6.94,7.995
42.4,4.899,5.931,8.028,6.856,7.901
42.5,4.799,5.838,7.988,6.771,7.808
42.6,4.699,5.746,7.95,6.686,7.716
42.7,4.599,5.654,7.913,6.6,7.624
42.8,4.499,5.562,7.877,6.514,7.533
42.9,4.399,5.468,7.842,6.428,7.442
43.0,4.3,5.374,7.809,6.341,7.352
43.1,4.2,5.279,7.774,6.254,7.262
43.2,4.1,5.183,7.738,6.167,7.173
43.3,4.0,5.086,7.699,6.08,7.084
43.4,3.9,4.989,7.659,5.993,6.994
43.5,3.8,4.891,7.618,5.905,6.905
43.6,3.7,4.793,7.575,5.816,6.816
43.7,3.6,4.694,7.53,5.726,6.727
43.8,3.5,4.595,7.483,5.635,6.638
43.9,3.4,4.495,7.435,5.542,6.549
44.0,3.3,4.395,7.385,5.448,6.46
44.1,3.2,4.296,7.329,5.354,6.37
44.2,3.1,4.196,7.267,5.258,6.28
44.3,3.0,4.097,7.201,5.162,6.19
44.4,2.9,3.997,7.13,5.065,6.099
44.5,2.8,3.897,7.056,4.968,6.008
44.6,2.7,3.797,6.977,4.87,5.917
44.7,2.6,3.698,6.896,4.773,5.825
44.8,2.5,3.598,6.811,4.674,5.733
44.9,2.4,3.498,6.724,4.576,5.639
45.0,2.3,3.399,6.635,4.478,5.543
45.1,2.2,3.3,6.543,4.38,5.447
45.2,2.1,3.2,6.452,4.282,5.349
45.3,2.0,3.101,6.361,4.183,5.251
45.4,1.9,3.001,6.27,4.085,5.153
45.5,1.8,2.901,6.179,3.986,5.054
45.6,1.7,2.801,6.089,3.887,4.956
45.7,1.6,2.701,6.0,3.789,4.858
45.8,1.5,2.601,5.911,3.69,4.76
45.9,1.4,2.502,5.823,3.591,4.663
46.0,1.3,2.404,5.734,3.493,4.567
46.1,1.2,2.305,5.643,3.394,4.472
46.2,1.1,2.205,5.55,3.295,4.376
46.3,1.0,2.105,5.456,3.197,4.28
46.4,0.9,2.005,5.361,3.098,4.183
46.5,0.81,1.905,5.265,3.0,4.085
46.6,0.729,1.807,5.167,2.902,3.987
46.7,0.656,1.711,5.069,2.805,3.888
46.8,0.591,1.618,4.97,2.708,3.789
46.9,0.531,1.527,4.871,2.612,3.69
47.0,0.478,1.44,4.772,2.518,3.59
47.1,0.43,1.356,4.673,2.424,3.49
47.2,0.387,1.275,4.574,2.332,3.391
47.3,0.349,1.198,4.476,2.242,3.291
47.4,0.314,1.125,4.378,2.154,3.192
47.5,0.282,1.054,4.28,2.067,3.093
47.6,0.254,0.988,4.182,1.98,2.996
47.7,0.229,0.925,4.083,1.894,2.899
47.8,0.206,0.865,3.985,1.81,2.803
47.9,0.185,0.808,3.887,1.727,2.709
48.0,0.167,0.755,3.789,1.646,2.617
48.1,0.15,0.705,3.691,1.568,2.526
48.2,0.135,0.658,3.593,1.491,2.438
48.3,0.122,0.613,3.497,1.417,2.352
48.4,0.109,0.572,3.4,1.346,2.268
48.5,11.687,11.269,8.584,10.654,9.709
48.6,11.785,11.305,8.682,10.714,9.793
48.7,11.884,11.345,8.776,10.768,9.876
48.8,11.984,11.389,8.868,10.817,9.955
48.9,12.084,11.436,8.955,10.86,10.03
49.0,12.182,11.484,9.037,10.898,10.102
49.1,12.277,11.532,9.114,10.932,10.171
49.2,12.369,11.605,9.184,10.962,10.256
49.3,12.456,11.671,9.247,11.007,10.335
49.4,12.539,11.73,9.304,11.045,10.408
49.5,12.615,11.781,9.352,11.073,10.475
49.6,12.686,11.824,9.392,11.093,10.535
49.7,12.749,11.858,9.424,11.104,10.587
49.8,12.805,11.884,9.447,11.105,10.63
49.9,12.853,11.901,9.462,11.098,10.666
50.0,12.892,11.908,9.467,11.081,10.693
50.1,12.923,11.907,9.464,11.056,10.711
50.2,12.945,11.896,9.452,11.022,10.72
50.3,12.958,11.876,9.43,10.979,10.72
50.4,12.961,11.848,9.401,10.929,10.71
50.5,12.956,11.81,9.362,10.87,10.692
50.6,12.941,11.764,9.316,10.805,10.665
50.7,12.917,11.711,9.262,10.734,10.63
50.8,12.884,11.649,9.2,10.657,10.586
50.9,12.843,11.581,9.132,10.575,10.534
51.0,12.793,11.506,9.059,10.49,10.474
51.1,12.736,11.425,8.981,10.401,10.407
51.2,12.671,11.339,8.9,10.31,10.334
51.3,12.599,11.248,8.816,10.216,10.254
51.4,12.521,11.154,8.729,10.121,10.169
51.5,12.437,11.057,8.639,10.026,10.08
51.6,12.349,10.958,8.548,9.931,9.986
51.7,12.256,10.858,8.456,9.836,9.89
51.8,12.161,10.758,8.362,9.74,9.791
51.9,12.064,10.659,8.267,9.645,9.692
52.0,11.965,10.562,8.172,9.549,9.592
52.1,11.865,10.466,8.075,9.452,9.492
52.2,11.765,10.373,7.978,9.356,9.395
52.3,11.665,10.283,7.881,9.259,9.3
52.4,11.566,10.197,7.783,9.162,9.209
52.5,11.467,10.114,7.685,9.065,9.123
52.6,11.369,10.035,7.586,8.968,9.041
52.7,11.273,9.96,7.487,8.87,8.964
52.8,11.177,9.89,7.388,8.773,8.893
52.9,11.083,9.824,7.289,8.675,8.829
53.0,10.991,9.762,7.19,8.578,8.771
53.1,10.901,9.706,7.091,8.48,8.719
53.2,10.812,9.655,6.991,8.382,8.675
53.3,10.725,9.609,6.891,8.285,8.638
53.4,10.64,9.568,6.792,8.187,8.608
53.5,10.557,9.533,6.692,8.089,8.586
53.6,10.476,9.499,6.592,7.991,8.571
53.7,10.397,9.465,6.493,7.894,8.565
53.8,10.321,9.432,6.393,7.796,8.567
53.9,10.249,9.399,6.293,7.698,8.577
54.0,10.179,9.368,6.193,7.6,8.595
54.1,10.112,9.336,6.093,7.501,8.613
54.2,10.048,9.306,5.993,7.402,8.632
54.3,9.986,9.276,5.893,7.302,8.65
54.4,9.927,9.247,5.793,7.203,8.67
54.5,9.871,9.219,5.693,7.103,8.689
54.6,9.817,9.191,5.593,7.004,8.709
54.7,9.766,9.162,5.493,6.905,8.73
54.8,9.718,9.13,5.393,6.806,8.75
54.9,9.674,9.097,5.293,6.707,8.772
55.0,9.633,9.062,5.194,6.609,8.79
55.1,9.595,9.026,5.094,6.511,8.805
55.2,9.559,8.987,4.994,6.414,8.817
55.3,9.524,8.947,4.894,6.317,8.827
55.4,9.492,8.906,4.794,6.219,8.834
55.5,9.46,8.862,4.694,6.12,8.838
55.6,9.43,8.817,4.594,6.021,8.841
55.7,9.4,8.766,4.494,5.922,8.841
55.8,9.37,8.709,4.394,5.822,8.839
55.9,9.341,8.647,4.294,5.722,8.834
56.0,9.311,8.581,4.194,5.622,8.828
56.1,9.282,8.511,4.094,5.522,8.82
56.2,9.251,8.437,3.994,5.423,8.809
56.3,9.22,8.359,3.894,5.323,8.797
56.4,9.188,8.279,3.794,5.224,8.782
56.5,9.155,8.195,3.694,5.126,8.765
56.6,9.12,8.109,3.594,5.027,8.745
56.7,9.085,8.021,3.494,4.928,8.718
56.8,9.048,7.931,3.394,4.829,8.683
56.9,9.011,7.838,3.294,4.73,8.641
57.0,8.972,7.744,3.194,4.63,8.593
57.1,8.932,7.647,3.094,4.53,8.539
57.2,8.892,7.55,2.994,4.43,8.479
57.3,8.85,7.451,2.894,4.33,8.414
57.4,8.808,7.352,2.794,4.23,8.345
57.5,8.765,7.252,2.694,4.13,8.271
57.6,8.722,7.153,2.594,4.031,8.193
57.7,8.674,7.053,2.494,3.931,8.112
57.8,8.623,6.954,2.394,3.831,8.027
57.9,8.567,6.854,2.294,3.731,7.938
58.0,8.508,6.755,2.194,3.631,7.847
58.1,8.446,6.655,2.094,3.531,7.753
