t,goalDist_0,goalDist_1,goalDist_2,goalDist_3,goalDist_4
58.2,16.963,17.967,17.537,18.192,18.131
58.3,16.867,17.939,17.496,18.183,18.141
58.4,16.77,17.91,17.455,18.173,18.154
58.5,16.673,17.88,17.414,18.161,18.168
58.6,16.576,17.848,17.371,18.148,18.179
58.7,16.478,17.815,17.329,18.133,18.188
58.8,16.379,17.78,17.285,18.117,18.194
58.9,16.28,17.744,17.241,18.099,18.198
59.0,16.181,17.706,17.196,18.079,18.2
59.1,16.082,17.667,17.142,18.057,18.2
59.2,15.983,17.623,17.081,18.033,18.198
59.3,15.884,17.575,17.013,18.008,18.194
59.4,15.784,17.523,16.938,17.981,18.189
59.5,15.685,17.467,16.858,17.953,18.182
59.6,15.585,17.408,16.772,17.922,18.173
59.7,15.485,17.346,16.681,17.891,18.163
59.8,15.385,17.281,16.587,17.857,18.151
59.9,15.285,17.214,16.493,17.823,18.137
60.0,15.186,17.145,16.399,17.786,18.122
60.1,15.086,17.073,16.306,17.748,18.105
60.2,14.986,16.999,16.213,17.708,18.086
60.3,14.886,16.922,16.119,17.664,18.064
60.4,14.786,16.844,16.024,17.616,18.041
60.5,14.686,16.765,15.927,17.564,18.016
60.6,14.586,16.687,15.83,17.509,17.989
60.7,14.486,16.61,15.732,17.45,17.96
60.8,14.386,16.532,15.633,17.389,17.93
60.9,14.286,16.456,15.534,17.325,17.898
61.0,14.186,16.38,15.434,17.258,17.864
61.1,14.086,16.302,15.334,17.188,17.829
61.2,13.986,16.222,15.234,17.117,17.791
61.3,13.886,16.141,15.134,17.044,17.752
61.4,13.786,16.059,15.035,16.969,17.711
61.5,13.686,15.975,14.935,16.892,17.666
61.6,13.586,15.89,14.836,16.813,17.617
61.7,13.486,15.804,14.738,16.736,17.564
61.8,13.386,15.718,14.641,16.658,17.507
61.9,13.286,15.63,14.544,16.581,17.448
62.0,13.186,15.541,14.446,16.505,17.385
62.1,13.086,15.452,14.348,16.43,17.32
62.2,12.986,15.361,14.249,16.352,17.252
62.3,12.886,15.269,14.149,16.273,17.182
62.4,12.786,15.177,14.049,16.193,17.11
62.5,12.686,15.083,13.949,16.111,17.036
62.6,12.586,14.988,13.849,16.029,16.96
62.7,12.486,14.893,13.749,15.945,16.883
62.8,12.386,14.798,13.649,15.859,16.806
62.9,12.286,14.703,13.549,15.773,16.729
63.0,12.186,14.607,13.449,15.686,16.653
63.1,12.086,14.511,13.349,15.597,16.577
63.2,11.986,14.414,13.249,15.508,16.502
63.3,11.886,14.318,13.149,15.418,16.427
63.4,11.786,14.221,13.049,15.326,16.352
63.5,11.686,14.124,12.949,15.234,16.274
63.6,11.586,14.027,12.849,15.142,16.195
63.7,11.486,13.929,12.75,15.048,16.114
63.8,11.386,13.831,12.65,14.954,16.031
63.9,11.286,13.733,12.551,14.86,15.946
64.0,11.186,13.634,12.452,14.766,15.86
64.1,11.086,13.534,12.354,14.671,15.772
64.2,10.986,13.435,12.255,14.576,15.683
64.3,10.886,13.335,12.156,14.481,15.593
64.4,10.786,13.235,12.056,14.386,15.502
64.5,10.686,13.135,11.956,14.29,15.411
64.6,10.586,13.035,11.856,14.195,15.318
64.7,10.486,12.935,11.756,14.1,15.225
64.8,10.386,12.836,11.657,14.004,15.131
64.9,10.286,12.738,11.557,13.909,15.037
65.0,10.186,12.639,11.457,13.814,14.942
65.1,10.086,12.539,11.358,13.717,14.848
65.2,9.986,12.44,11.258,13.62,14.753
65.3,9.886,12.34,11.158,13.522,14.658
65.4,9.786,12.241,11.058,13.424,14.563
65.5,9.686,12.141,10.959,13.325,14.468
65.6,9.586,12.042,10.859,13.226,14.373
65.7,9.486,11.943,10.759,13.127,14.277
65.8,9.386,11.843,10.659,13.028,14.182
65.9,9.286,11.744,10.559,12.929,14.087
66.0,9.186,11.645,10.459,12.831,13.991
66.1,9.086,11.546,10.359,12.734,13.896
66.2,8.986,11.446,10.259,12.636,13.801
66.3,8.886,11.346,10.16,12.538,13.705
66.4,8.786,11.247,10.061,12.439,13.609
66.5,8.686,11.147,9.962,12.34,13.511
66.6,8.586,11.047,9.862,12.24,13.414
66.7,8.486,10.947,9.762,12.141,13.316
66.8,8.386,10.847,9.662,12.041,13.217
66.9,8.286,10.747,9.562,11.942,13.119
67.0,8.186,10.647,9.462,11.842,13.021
67.1,8.086,10.548,9.363,11.743,12.923
67.2,7.986,10.449,9.263,11.644,12.826
67.3,7.886,10.35,9.163,11.545,12.729
67.4,7.786,10.25,9.063,11.445,12.632
67.5,7.686,10.151,8.963,11.346,12.534
67.6,7.586,10.051,8.864,11.246,12.435
67.7,7.486,9.952,8.764,11.146,12.336
67.8,7.386,9.853,8.664,11.047,12.237
67.9,7.286,9.754,8.564,10.947,12.138
68.0,7.186,9.655,8.464,10.848,12.039
68.1,7.086,9.556,8.364,10.749,11.939
68.2,6.986,9.457,8.264,10.65,11.84
68.3,6.886,9.358,8.164,10.551,11.741
68.4,6.786,9.259,8.064,10.452,11.643
68.5,6.686,9.159,7.965,10.353,11.544
68.6,6.586,9.06,7.866,10.253,11.445
68.7,6.486,8.96,7.768,10.153,11.346
68.8,6.386,8.86,7.668,10.054,11.246
68.9,6.286,8.76,7.569,9.954,11.147
69.0,6.186,8.66,7.469,9.854,11.047
69.1,6.086,8.56,7.369,9.754,10.948
69.2,5.986,8.46,7.269,9.655,10.848
69.3,5.886,8.36,7.169,9.556,10.749
69.4,5.786,8.261,7.07,9.458,10.65
69.5,5.686,8.161,6.97,9.359,10.552
69.6,5.586,8.062,6.87,9.26,10.452
69.7,5.486,7.962,6.77,9.16,10.353
69.8,5.386,7.862,6.67,9.061,10.253
69.9,5.286,7.762,6.571,8.961,10.154
70.0,5.186,7.662,6.471,8.861,10.054
70.1,5.086,7.563,6.371,8.761,9.954
70.2,4.986,7.463,6.271,8.661,9.855
70.3,4.886,7.364,6.171,8.561,9.755
70.4,4.786,7.266,6.071,8.462,9.656
70.5,4.686,7.167,5.971,8.362,9.557
70.6,4.586,7.068,5.871,8.263,9.459
70.7,4.486,6.969,5.772,8.164,9.36
70.8,4.386,6.87,5.672,8.064,9.261
70.9,4.286,6.77,5.574,7.964,9.162
71.0,4.186,6.67,5.474,7.864,9.062
71.1,4.086,6.571,5.374,7.764,8.963
71.2,3.986,6.471,5.274,7.665,8.863
71.3,3.886,6.371,5.174,7.565,8.763
71.4,3.786,6.271,5.075,7.465,8.663
71.5,3.686,6.171,4.975,7.366,8.563
71.6,3.586,6.071,4.876,7.267,8.464
71.7,3.486,5.971,4.776,7.169,8.364
71.8,3.386,5.871,4.676,7.071,8.265
71.9,3.286,5.771,4.576,6.972,8.166
72.0,3.186,5.671,4.477,6.872,8.066
72.1,3.086,5.571,4.377,6.773,7.966
72.2,2.986,5.472,4.277,6.673,7.866
72.3,2.886,5.372,4.177,6.573,7.766
72.4,2.786,5.273,4.077,6.473,7.667
72.5,2.686,5.174,3.978,6.373,7.567
72.6,2.586,5.075,3.878,6.273,7.467
72.7,2.486,4.976,3.778,6.173,7.368
72.8,2.386,4.878,3.678,6.074,7.27
72.9,2.286,4.779,3.578,5.974,7.171
73.0,2.186,4.68,3.478,5.874,7.073
73.1,2.086,4.58,3.379,5.774,6.974
73.2,1.986,4.48,3.28,5.674,6.874
73.3,1.886,4.38,3.181,5.574,6.775
73.4,1.786,4.281,3.081,5.474,6.675
73.5,1.686,4.181,2.981,5.375,6.575
73.6,1.586,4.081,2.881,5.275,6.475
73.7,1.486,3.981,2.782,5.176,6.375
73.8,1.386,3.881,2.682,5.077,6.275
73.9,1.286,3.781,2.583,4.979,6.175
74.0,1.186,3.681,2.483,4.881,6.076
74.1,1.086,3.581,2.383,4.782,5.976
74.2,0.986,3.481,2.284,4.682,5.876
74.3,0.888,3.381,2.184,4.583,5.776
74.4,0.799,3.282,2.085,4.483,5.676
74.5,0.719,3.182,1.985,4.383,5.576
74.6,0.647,3.083,1.885,4.283,5.477
74.7,0.582,2.984,1.786,4.183,5.377
74.8,0.524,2.885,1.686,4.083,5.278
74.9,0.472,2.787,1.589,3.984,5.178
75.0,0.425,2.69,1.496,3.884,5.08
75.1,0.382,2.592,1.407,3.785,4.982
75.2,0.344,2.495,1.321,3.685,4.883
75.3,0.31,2.399,1.24,3.585,4.784
75.4,0.279,2.303,1.163,3.485,4.685
75.5,0.251,2.208,1.09,3.386,4.586
75.6,0.226,2.115,1.022,3.286,4.486
75.7,0.203,2.023,0.957,3.188,4.386
75.8,0.183,1.933,0.897,3.09,4.286
75.9,0.164,1.846,0.841,2.993,4.187
76.0,0.148,1.76,0.789,2.898,4.087
76.1,0.133,1.676,0.741,2.804,3.988
76.2,0.12,1.595,0.696,2.711,3.889
76.3,0.108,1.516,0.656,2.62,3.791
76.4,14.681,14.684,14.456,14.657,14.617
76.5,14.701,14.675,14.443,14.667,14.604
76.6,14.713,14.664,14.426,14.675,14.595
76.7,14.714,14.653,14.407,14.682,14.588
76.8,14.707,14.646,14.391,14.688,14.585
76.9,14.69,14.642,14.381,14.691,14.585
77.0,14.664,14.642,14.378,14.694,14.588
77.1,14.63,14.646,14.381,14.695,14.594
77.2,14.586,14.653,14.387,14.695,14.603
77.3,14.534,14.663,14.396,14.694,14.615
77.4,14.475,14.676,14.408,14.691,14.629
77.5,14.409,14.692,14.423,14.687,14.641
77.6,14.337,14.711,14.44,14.685,14.652
77.7,14.26,14.725,14.452,14.686,14.661
77.8,14.179,14.735,14.459,14.69,14.669
77.9,14.095,14.74,14.46,14.696,14.675
78.0,14.008,14.741,14.456,14.704,14.68
78.1,13.919,14.738,14.445,14.714,14.684
78.2,13.828,14.731,14.429,14.727,14.686
78.3,13.735,14.72,14.405,14.741,14.688
78.4,13.641,14.706,14.38,14.756,14.688
78.5,13.546,14.689,14.353,14.774,14.687
78.6,13.45,14.668,14.324,14.794,14.685
78.7,13.354,14.643,14.294,14.815,14.681
78.8,13.257,14.616,14.261,14.838,14.68
78.9,13.159,14.585,14.227,14.863,14.682
79.0,13.061,14.55,14.185,14.89,14.687
79.1,12.962,14.512,14.134,14.911,14.693
79.2,12.864,14.47,14.077,14.925,14.702
79.3,12.765,14.425,14.013,14.934,14.713
79.4,12.666,14.376,13.945,14.935,14.726
79.5,12.566,14.324,13.872,14.931,14.741
79.6,12.467,14.27,13.794,14.921,14.758
79.7,12.367,14.213,13.712,14.905,14.777
79.8,12.268,14.153,13.627,14.883,14.798
79.9,12.168,14.092,13.538,14.855,14.82
80.0,12.068,14.029,13.447,14.823,14.845
80.1,11.969,13.965,13.352,14.785,14.871
80.2,11.869,13.899,13.256,14.742,14.899
80.3,11.769,13.833,13.158,14.698,14.921
80.4,11.669,13.766,13.058,14.654,14.936
80.5,11.569,13.698,12.959,14.609,14.943
80.6,11.469,13.629,12.859,14.563,14.945
80.7,11.369,13.56,12.759,14.517,14.94
80.8,11.27,13.489,12.659,14.469,14.929
80.9,11.17,13.419,12.56,14.421,14.912
81.0,11.07,13.347,12.461,14.368,14.889
81.1,10.97,13.274,12.362,14.311,14.861
81.2,10.87,13.2,12.265,14.25,14.827
81.3,10.77,13.123,12.169,14.185,14.789
81.4,10.67,13.046,12.074,14.117,14.745
81.5,10.57,12.967,11.978,14.046,14.701
81.6,10.47,12.886,11.884,13.972,14.656
81.7,10.37,12.804,11.789,13.896,14.61
81.8,10.27,12.721,11.695,13.818,14.564
81.9,10.17,12.636,11.601,13.737,14.517
82.0,10.07,12.549,11.507,13.655,14.469
82.1,9.97,12.462,11.414,13.57,14.421
82.2,9.87,12.374,11.321,13.484,14.369
82.3,9.77,12.285,11.229,13.397,14.312
82.4,9.67,12.195,11.134,13.308,14.251
82.5,9.57,12.105,11.037,13.217,14.187
82.6,9.47,12.014,10.939,13.126,14.119
82.7,9.37,11.923,10.84,13.034,14.049
82.8,9.27,11.832,10.74,12.941,13.975
82.9,9.17,11.74,10.64,12.848,13.9
83.0,9.07,11.648,10.54,12.755,13.821
83.1,8.97,11.557,10.441,12.661,13.741
83.2,8.87,11.465,10.343,12.567,13.659
83.3,8.77,11.374,10.246,12.474,13.574
83.4,8.67,11.284,10.15,12.381,13.488
83.5,8.57,11.194,10.054,12.288,13.4
83.6,8.47,11.101,9.958,12.196,13.311
83.7,8.37,11.007,9.863,12.105,13.22
83.8,8.27,10.912,9.767,12.013,13.129
83.9,8.17,10.815,9.672,11.922,13.037
84.0,8.07,10.719,9.577,11.83,12.944
84.1,7.97,10.622,9.483,11.739,12.85
84.2,7.87,10.525,9.389,11.649,12.757
84.3,7.77,10.429,9.295,11.558,12.663
84.4,7.67,10.334,9.201,11.468,12.569
84.5,7.57,10.24,9.107,11.378,12.475
84.6,7.47,10.146,9.012,11.288,12.382
84.7,7.37,10.052,8.916,11.198,12.289
84.8,7.27,9.958,8.82,11.106,12.197
84.9,7.17,9.864,8.723,11.011,12.104
85.0,7.07,9.77,8.625,10.914,12.012
85.1,6.97,9.676,8.527,10.816,11.92
85.2,6.87,9.582,8.429,10.718,11.828
85.3,6.77,9.488,8.33,10.619,11.737
85.4,6.67,9.395,8.231,10.521,11.645
85.5,6.57,9.301,8.131,10.423,11.554
85.6,6.47,9.207,8.032,10.327,11.463
85.7,6.37,9.113,7.932,10.232,11.373
85.8,6.27,9.018,7.832,10.137,11.283
85.9,6.17,8.921,7.732,10.042,11.193
86.0,6.07,8.825,7.632,9.948,11.1
86.1,5.97,8.727,7.532,9.853,11.005
86.2,5.87,8.629,7.432,9.759,10.908
86.3,5.77,8.531,7.332,9.666,10.811
86.4,5.67,8.432,7.233,9.572,10.713
86.5,5.57,8.333,7.134,9.479,10.615
86.6,5.47,8.233,7.035,9.386,10.517
86.7,5.37,8.134,6.936,9.293,10.419
86.8,5.27,8.034,6.837,9.2,10.323
86.9,5.17,7.934,6.739,9.107,10.229
87.0,5.07,7.834,6.64,9.012,10.134
87.1,4.97,7.734,6.542,8.917,10.04
87.2,4.87,7.634,6.444,8.821,9.946
87.3,4.77,7.534,6.346,8.725,9.852
87.4,4.67,7.434,6.248,8.628,9.758
87.5,4.57,7.335,6.151,8.53,9.665
87.6,4.47,7.236,6.053,8.432,9.571
87.7,4.37,7.137,5.955,8.333,9.478
87.8,4.27,7.038,5.858,8.234,9.385
87.9,4.17,6.939,5.76,8.134,9.293
88.0,4.07,6.841,5.663,8.035,9.2
88.1,3.97,6.742,5.565,7.935,9.107
88.2,3.87,6.644,5.467,7.835,9.013
88.3,3.77,6.546,5.37,7.735,8.918
88.4,3.67,6.447,5.272,7.635,8.822
88.5,3.57,6.349,5.174,7.535,8.725
88.6,3.47,6.252,5.076,7.435,8.628
88.7,3.37,6.154,4.979,7.336,8.53
88.8,3.27,6.056,4.881,7.237,8.432
88.9,3.17,5.959,4.783,7.138,8.333
89.0,3.07,5.861,4.685,7.039,8.234
89.1,2.97,5.763,4.587,6.94,8.135
89.2,2.87,5.666,4.489,6.841,8.035
89.3,2.77,5.568,4.391,6.743,7.936
89.4,2.67,5.47,4.293,6.644,7.836
89.5,2.57,5.372,4.195,6.546,7.736
89.6,2.47,5.274,4.097,6.448,7.636
89.7,2.37,5.177,4.0,6.35,7.536
89.8,2.27,5.079,3.902,6.253,7.436
89.9,2.17,4.981,3.804,6.155,7.337
90.0,2.07,4.883,3.705,6.058,7.237
90.1,1.97,4.785,3.605,5.96,7.138
90.2,1.87,4.687,3.505,5.862,7.04
90.3,1.77,4.589,3.405,5.765,6.941
90.4,1.67,4.491,3.306,5.667,6.842
90.5,1.57,4.394,3.209,5.569,6.744
90.6,1.47,4.297,3.111,5.472,6.645
90.7,1.37,4.2,3.015,5.374,6.547
90.8,1.27,4.102,2.918,5.276,6.449
90.9,1.17,4.004,2.822,5.179,6.351
91.0,1.07,3.905,2.727,5.081,6.254
91.1,0.97,3.806,2.633,4.984,6.156
91.2,0.873,3.708,2.539,4.887,6.058
91.3,0.786,3.61,2.447,4.79,5.961
91.4,0.707,3.513,2.355,4.693,5.864
91.5,0.636,3.417,2.264,4.597,5.766
91.6,0.573,3.323,2.175,4.501,5.669
91.7,0.515,3.23,2.088,4.404,5.572
91.8,0.464,3.139,2.0,4.308,5.475
91.9,0.417,3.048,1.911,4.212,5.378
92.0,0.376,2.958,1.822,4.115,5.281
92.1,0.338,2.867,1.733,4.016,5.184
92.2,0.304,2.776,1.644,3.918,5.087
92.3,0.274,2.685,1.555,3.818,4.99
92.4,0.247,2.595,1.466,3.719,4.894
92.5,0.222,2.505,1.376,3.621,4.797
92.6,0.2,2.415,1.29,3.522,4.701
92.7,0.18,2.325,1.208,3.425,4.604
92.8,0.162,2.237,1.13,3.329,4.508
92.9,0.146,2.15,1.057,3.235,4.412
93.0,0.131,2.063,0.988,3.143,4.315
93.1,0.118,1.977,0.924,3.052,4.219
93.2,0.106,1.892,0.864,2.961,4.121
93.3,10.854,11.467,11.331,11.353,11.423
93.4,10.85,11.467,11.322,11.364,11.389
93.5,10.836,11.464,11.311,11.375,11.361
93.6,10.814,11.46,11.298,11.386,11.339
93.7,10.783,11.454,11.285,11.396,11.322
93.8,10.743,11.446,11.269,11.407,11.311
93.9,10.696,11.436,11.252,11.418,11.305
94.0,10.64,11.424,11.234,11.429,11.305
94.1,10.577,11.411,11.213,11.439,11.31
94.2,10.508,11.396,11.191,11.449,11.32
94.3,10.434,11.381,11.167,11.457,11.331
94.4,10.355,11.365,11.141,11.463,11.341
94.5,10.273,11.348,11.112,11.466,11.351
94.6,10.188,11.33,11.079,11.467,11.362
94.7,10.1,11.311,11.04,11.466,11.372
94.8,10.01,11.292,10.998,11.463,11.382
94.9,9.919,11.272,10.95,11.458,11.392
95.0,9.826,11.251,10.899,11.451,11.403
95.1,9.732,11.23,10.843,11.442,11.413
95.2,9.636,11.207,10.783,11.431,11.423
95.3,9.54,11.184,10.72,11.418,11.433
95.4,9.444,11.156,10.654,11.403,11.443
95.5,9.347,11.124,10.586,11.387,11.451
95.6,9.249,11.089,10.514,11.37,11.456
95.7,9.151,11.05,10.439,11.352,11.46
95.8,9.052,11.007,10.361,11.334,11.461
95.9,8.954,10.962,10.28,11.315,11.46
96.0,8.855,10.913,10.196,11.295,11.458
96.1,8.756,10.862,10.108,11.274,11.453
96.2,8.656,10.808,10.018,11.253,11.447
96.3,8.557,10.752,9.926,11.231,11.438
96.4,8.458,10.693,9.832,11.208,11.428
96.5,8.358,10.633,9.735,11.185,11.415
96.6,8.258,10.569,9.638,11.157,11.401
96.7,8.159,10.504,9.539,11.125,11.385
96.8,8.059,10.436,9.44,11.089,11.369
96.9,7.959,10.366,9.34,11.05,11.351
97.0,7.859,10.294,9.24,11.008,11.334
97.1,7.759,10.218,9.14,10.962,11.315
97.2,7.66,10.139,9.04,10.914,11.295
97.3,7.56,10.056,8.941,10.863,11.275
97.4,7.46,9.971,8.841,10.81,11.254
97.5,7.36,9.884,8.742,10.754,11.233
97.6,7.26,9.794,8.644,10.695,11.21
97.7,7.16,9.702,8.546,10.634,11.187
97.8,7.06,9.608,8.448,10.571,11.159
97.9,6.96,9.513,8.351,10.506,11.128
98.0,6.86,9.417,8.255,10.438,11.092
98.1,6.76,9.32,8.158,10.368,11.053
98.2,6.66,9.222,8.062,10.295,11.011
98.3,6.56,9.124,7.966,10.219,10.966
98.4,6.46,9.027,7.869,10.139,10.918
98.5,6.36,8.929,7.772,10.056,10.867
98.6,6.26,8.831,7.676,9.97,10.813
98.7,6.16,8.733,7.579,9.882,10.757
98.8,6.06,8.635,7.482,9.792,10.698
98.9,5.96,8.538,7.385,9.699,10.637
99.0,5.86,8.441,7.288,9.605,10.574
99.1,5.76,8.344,7.191,9.509,10.508
99.2,5.66,8.248,7.094,9.413,10.44
99.3,5.56,8.152,6.996,9.315,10.37
99.4,5.46,8.056,6.898,9.217,10.296
99.5,5.36,7.96,6.8,9.12,10.219
99.6,5.26,7.863,6.702,9.022,10.139
99.7,5.16,7.767,6.603,8.923,10.056
99.8,5.06,7.67,6.504,8.826,9.97
99.9,4.96,7.574,6.405,8.728,9.881
100.0,4.86,7.477,6.306,8.63,9.79
100.1,4.76,7.38,6.207,8.533,9.697
100.2,4.66,7.284,6.108,8.436,9.603
100.3,4.56,7.187,6.008,8.34,9.507
100.4,4.46,7.089,5.909,8.244,9.41
100.5,4.36,6.992,5.81,8.148,9.312
100.6,4.26,6.894,5.71,8.052,9.214
100.7,4.16,6.796,5.611,7.956,9.116
100.8,4.06,6.698,5.511,7.86,9.018
100.9,3.96,6.6,5.411,7.763,8.92
101.0,3.86,6.501,5.311,7.667,8.822
101.1,3.76,6.402,5.212,7.571,8.724
101.2,3.66,6.303,5.112,7.474,8.627
101.3,3.56,6.205,5.012,7.378,8.53
101.4,3.46,6.105,4.913,7.281,8.433
101.5,3.36,6.006,4.813,7.184,8.336
101.6,3.26,5.907,4.713,7.087,8.241
101.7,3.16,5.808,4.613,6.99,8.145
101.8,3.06,5.708,4.514,6.892,8.049
101.9,2.96,5.609,4.414,6.794,7.953
102.0,2.86,5.509,4.315,6.696,7.857
102.1,2.76,5.41,4.215,6.598,7.761
102.2,2.66,5.31,4.115,6.5,7.665
102.3,2.56,5.211,4.016,6.401,7.568
102.4,2.46,5.111,3.916,6.302,7.472
102.5,2.36,5.011,3.816,6.203,7.376
102.6,2.26,4.912,3.716,6.104,7.279
102.7,2.16,4.812,3.617,6.005,7.182
102.8,2.06,4.713,3.518,5.906,7.085
102.9,1.96,4.614,3.421,5.807,6.988
103.0,1.86,4.515,3.326,5.707,6.89
103.1,1.76,4.416,3.234,5.608,6.793
103.2,1.66,4.317,3.141,5.509,6.695
103.3,1.56,4.219,3.05,5.41,6.596
103.4,1.46,4.12,2.959,5.31,6.498
103.5,1.36,4.022,2.87,5.211,6.4
103.6,1.26,3.924,2.781,5.112,6.301
103.7,1.16,3.827,2.692,5.013,6.202
103.8,1.06,3.731,2.605,4.915,6.103
103.9,0.96,3.636,2.52,4.817,6.005
104.0,0.864,3.543,2.435,4.718,5.906
104.1,0.778,3.451,2.352,4.62,5.807
104.2,0.7,3.362,2.271,4.523,5.708
104.3,0.63,3.275,2.189,4.425,5.61
104.4,0.567,3.188,2.106,4.327,5.511
104.5,0.51,3.101,2.024,4.229,5.412
104.6,0.459,3.014,1.941,4.13,5.314
104.7,0.413,2.928,1.858,4.032,5.215
104.8,0.372,2.841,1.775,3.934,5.117
104.9,0.335,2.755,1.692,3.836,5.018
105.0,0.301,2.67,1.61,3.739,4.92
105.1,0.271,2.584,1.527,3.643,4.822
105.2,0.244,2.499,1.444,3.549,4.724
105.3,0.22,2.415,1.362,3.456,4.626
105.4,0.198,2.332,1.283,3.366,4.528
105.5,0.178,2.249,1.208,3.278,4.43
105.6,0.16,2.165,1.138,3.19,4.332
105.7,0.144,2.082,1.073,3.102,4.234
105.8,0.13,1.999,1.012,3.015,4.135
105.9,0.117,1.918,0.955,2.928,4.036
106.0,0.105,1.837,0.903,2.842,3.936
106.1,6.385,5.881,6.551,5.003,4.155
106.2,6.456,5.942,6.59,5.078,4.203
106.3,6.521,6.0,6.629,5.152,4.257
106.4,6.579,6.055,6.669,5.226,4.317
106.5,6.629,6.108,6.709,5.3,4.382
106.6,6.672,6.158,6.749,5.373,4.451
106.7,6.707,6.208,6.79,5.445,4.524
106.8,6.734,6.252,6.826,5.515,4.598
106.9,6.752,6.292,6.857,5.583,4.671
107.0,6.762,6.328,6.881,5.65,4.745
107.1,6.764,6.359,6.899,5.714,4.818
107.2,6.756,6.387,6.915,5.776,4.891
107.3,6.741,6.411,6.931,5.837,4.965
107.4,6.717,6.431,6.946,5.896,5.038
107.5,6.685,6.448,6.96,5.952,5.11
107.6,6.645,6.462,6.974,6.008,5.183
107.7,6.597,6.473,6.987,6.061,5.255
107.8,6.541,6.482,7.0,6.113,5.327
107.9,6.479,6.491,7.011,6.16,5.399
108.0,6.411,6.503,7.022,6.203,5.469
108.1,6.338,6.516,7.032,6.242,5.537
108.2,6.26,6.531,7.037,6.277,5.603
108.3,6.179,6.547,7.038,6.308,5.668
108.4,6.095,6.565,7.035,6.336,5.731
108.5,6.009,6.584,7.027,6.361,5.792
108.6,5.92,6.605,7.016,6.382,5.853
108.7,5.83,6.627,7.001,6.401,5.911
108.8,5.738,6.646,6.981,6.416,5.968
108.9,5.645,6.661,6.959,6.428,6.024
109.0,5.551,6.675,6.932,6.438,6.079
109.1,5.455,6.681,6.897,6.445,6.132
109.2,5.36,6.679,6.854,6.454,6.18
109.3,5.263,6.67,6.803,6.465,6.224
109.4,5.166,6.654,6.747,6.478,6.264
109.5,5.068,6.632,6.687,6.493,6.3
109.6,4.971,6.603,6.623,6.509,6.333
109.7,4.872,6.569,6.555,6.527,6.361
109.8,4.774,6.53,6.484,6.547,6.386
109.9,4.675,6.486,6.409,6.559,6.407
110.0,4.576,6.438,6.332,6.564,6.425
110.1,4.477,6.385,6.251,6.563,6.44
110.2,4.378,6.33,6.169,6.557,6.451
110.3,4.279,6.273,6.084,6.544,6.46
110.4,4.179,6.216,5.997,6.527,6.47
110.5,4.08,6.159,5.908,6.506,6.481
110.6,3.98,6.102,5.817,6.48,6.494
110.7,3.88,6.045,5.724,6.45,6.509
110.8,3.781,5.988,5.63,6.417,6.525
110.9,3.681,5.931,5.534,6.38,6.542
111.0,3.581,5.874,5.437,6.34,6.56
111.1,3.481,5.817,5.34,6.297,6.579
111.2,3.382,5.758,5.243,6.251,6.6
111.3,3.282,5.697,5.145,6.203,6.614
111.4,3.182,5.633,5.048,6.152,6.622
111.5,3.082,5.567,4.951,6.099,6.622
111.6,2.982,5.498,4.855,6.045,6.616
111.7,2.882,5.429,4.758,5.989,6.604
111.8,2.782,5.359,4.661,5.931,6.585
111.9,2.682,5.288,4.564,5.872,6.562
112.0,2.582,5.217,4.468,5.811,6.533
112.1,2.482,5.145,4.371,5.749,6.499
112.2,2.382,5.071,4.275,5.686,6.461
112.3,2.282,4.998,4.179,5.621,6.419
112.4,2.182,4.923,4.082,5.555,6.373
112.5,2.082,4.848,3.984,5.488,6.323
112.6,1.982,4.773,3.886,5.419,6.27
112.7,1.883,4.697,3.787,5.349,6.213
112.8,1.783,4.621,3.687,5.277,6.156
112.9,1.683,4.545,3.587,5.204,6.099
113.0,1.583,4.468,3.487,5.13,6.041
113.1,1.483,4.391,3.387,5.055,5.983
113.2,1.383,4.314,3.288,4.98,5.921
113.3,1.283,4.235,3.188,4.906,5.856
113.4,1.183,4.153,3.089,4.831,5.789
113.5,1.083,4.069,2.989,4.757,5.719
113.6,0.983,3.984,2.889,4.684,5.647
113.7,0.884,3.896,2.789,4.611,5.574
113.8,0.796,3.807,2.689,4.54,5.499
113.9,0.716,3.716,2.59,4.468,5.423
114.0,0.645,3.624,2.49,4.394,5.346
114.1,0.58,3.53,2.391,4.321,5.269
114.2,0.522,3.436,2.292,4.246,5.192
114.3,0.47,3.341,2.194,4.171,5.116
114.4,0.423,3.245,2.097,4.095,5.04
114.5,0.381,3.149,2.0,4.019,4.964
114.6,0.343,3.053,1.903,3.942,4.889
114.7,0.308,2.957,1.806,3.864,4.815
114.8,0.278,2.86,1.708,3.786,4.741
114.9,0.25,2.763,1.611,3.707,4.668
115.0,0.225,2.667,1.514,3.626,4.595
115.1,0.202,2.57,1.417,3.544,4.522
115.2,0.182,2.474,1.32,3.461,4.45
115.3,0.164,2.378,1.228,3.377,4.375
115.4,0.148,2.283,1.142,3.291,4.299
115.5,0.133,2.189,1.061,3.205,4.222
115.6,0.12,2.098,0.986,3.118,4.143
115.7,0.108,2.008,0.915,3.03,4.062
115.8,10.754,11.639,11.214,11.878,12.344
115.9,10.726,11.613,11.188,11.853,12.32
116.0,10.69,11.586,11.159,11.829,12.294
116.1,10.645,11.559,11.128,11.808,12.266
116.2,10.593,11.532,11.095,11.788,12.235
