t,goalDist_0,goalDist_1,goalDist_2,goalDist_3,goalDist_4
404.9,4.845,7.79,9.958,6.602,8.83
405.0,4.745,7.692,9.863,6.505,8.735
405.1,4.645,7.593,9.768,6.409,8.641
405.2,4.545,7.493,9.673,6.314,8.546
405.3,4.445,7.393,9.578,6.218,8.452
405.4,4.345,7.293,9.482,6.123,8.359
405.5,4.245,7.194,9.387,6.028,8.266
405.6,4.145,7.096,9.292,5.933,8.173
405.7,4.045,7.0,9.197,5.838,8.081
405.8,3.945,6.903,9.102,5.742,7.988
405.9,3.845,6.806,9.008,5.645,7.893
406.0,3.745,6.71,8.914,5.547,7.796
406.1,3.645,6.614,8.82,5.449,7.698
406.2,3.545,6.518,8.726,5.351,7.599
406.3,3.445,6.422,8.632,5.252,7.499
406.4,3.345,6.326,8.538,5.153,7.399
406.5,3.245,6.23,8.445,5.053,7.299
406.6,3.145,6.134,8.352,4.954,7.2
406.7,3.045,6.039,8.259,4.854,7.102
406.8,2.945,5.944,8.167,4.754,7.005
406.9,2.845,5.848,8.075,4.654,6.909
407.0,2.745,5.751,7.983,4.554,6.812
407.1,2.645,5.654,7.889,4.454,6.716
407.2,2.545,5.556,7.793,4.354,6.62
407.3,2.445,5.458,7.695,4.255,6.524
407.4,2.345,5.359,7.597,4.156,6.428
407.5,2.245,5.26,7.497,4.057,6.332
407.6,2.145,5.16,7.398,3.959,6.236
407.7,2.045,5.061,7.299,3.861,6.141
407.8,1.945,4.961,7.2,3.764,6.045
407.9,1.845,4.861,7.102,3.667,5.95
408.0,1.745,4.761,7.006,3.57,5.854
408.1,1.645,4.661,6.909,3.474,5.758
408.2,1.545,4.561,6.813,3.378,5.66
408.3,1.445,4.461,6.717,3.282,5.563
408.4,1.345,4.362,6.621,3.186,5.464
408.5,1.245,4.262,6.525,3.091,5.366
408.6,1.145,4.164,6.429,2.997,5.267
408.7,1.045,4.065,6.333,2.903,5.167
408.8,0.945,3.967,6.238,2.807,5.068
408.9,0.85,3.87,6.143,2.71,4.968
409.0,0.765,3.772,6.048,2.612,4.868
409.1,0.689,3.675,5.953,2.513,4.768
409.2,0.62,3.579,5.857,2.413,4.668
409.3,0.558,3.482,5.761,2.313,4.568
409.4,0.502,3.386,5.664,2.213,4.468
409.5,0.452,3.291,5.566,2.114,4.369
409.6,0.407,3.196,5.468,2.015,4.269
409.7,0.366,3.102,5.369,1.917,4.17
409.8,0.329,3.009,5.27,1.82,4.072
409.9,0.296,2.916,5.171,1.723,3.973
410.0,0.267,2.82,5.071,1.626,3.876
410.1,0.24,2.723,4.971,1.529,3.779
410.2,0.216,2.625,4.871,1.434,3.682
410.3,0.195,2.526,4.771,1.338,3.585
410.4,0.175,2.426,4.671,1.247,3.489
410.5,0.158,2.326,4.571,1.162,3.393
410.6,0.142,2.226,4.472,1.083,3.298
410.7,0.128,2.128,4.372,1.01,3.204
410.8,0.115,2.032,4.273,0.942,3.111
410.9,0.103,1.939,4.174,0.88,3.018
411.0,21.017,19.38,17.52,20.458,18.387
411.1,21.109,19.469,17.594,20.527,18.462
411.2,21.197,19.557,17.666,20.598,18.54
411.3,21.28,19.644,17.737,20.673,18.622
411.4,21.357,19.73,17.809,20.751,18.706
411.5,21.428,19.815,17.88,20.832,18.792
411.6,21.491,19.9,17.951,20.915,18.88
411.7,21.547,19.984,18.022,21.0,18.969
411.8,21.594,20.069,18.092,21.086,19.058
411.9,21.633,20.154,18.161,21.174,19.149
412.0,21.663,20.24,18.23,21.263,19.24
412.1,21.684,20.326,18.299,21.354,19.331
412.2,21.695,20.413,18.368,21.444,19.422
412.3,21.697,20.501,18.441,21.532,19.512
412.4,21.689,20.587,18.517,21.615,19.603
412.5,21.671,20.672,18.597,21.692,19.693
412.6,21.645,20.753,18.68,21.762,19.783
412.7,21.609,20.831,18.765,21.825,19.872
412.8,21.565,20.905,18.852,21.881,19.961
412.9,21.512,20.975,18.941,21.928,20.05
413.0,21.451,21.04,19.031,21.967,20.138
413.1,21.384,21.1,19.122,21.997,20.226
413.2,21.31,21.155,19.214,22.017,20.314
413.3,21.233,21.205,19.306,22.028,20.401
413.4,21.151,21.249,19.397,22.03,20.486
413.5,21.066,21.289,19.488,22.022,20.569
413.6,20.978,21.322,19.579,22.004,20.649
413.7,20.888,21.351,19.669,21.977,20.724
413.8,20.797,21.374,19.758,21.941,20.796
413.9,20.704,21.392,19.847,21.9,20.864
414.0,20.609,21.405,19.934,21.852,20.927
414.1,20.514,21.412,20.021,21.8,20.985
414.2,20.417,21.415,20.107,21.743,21.039
414.3,20.321,21.414,20.192,21.682,21.088
414.4,20.223,21.408,20.276,21.616,21.133
414.5,20.125,21.399,20.36,21.547,21.173
414.6,20.027,21.387,20.443,21.474,21.209
414.7,19.928,21.372,20.524,21.397,21.241
414.8,19.829,21.354,20.602,21.317,21.269
414.9,19.73,21.333,20.677,21.237,21.293
415.0,19.631,21.309,20.749,21.157,21.313
415.1,19.532,21.282,20.816,21.077,21.329
415.2,19.432,21.253,20.88,20.998,21.341
415.3,19.333,21.221,20.939,20.915,21.349
415.4,19.233,21.186,20.995,20.83,21.353
415.5,19.133,21.149,21.046,20.742,21.353
415.6,19.034,21.108,21.093,20.652,21.349
415.7,18.934,21.065,21.136,20.561,21.341
415.8,18.834,21.018,21.175,20.468,21.329
415.9,18.734,20.968,21.211,20.373,21.314
416.0,18.634,20.914,21.242,20.277,21.296
416.1,18.534,20.857,21.27,20.181,21.275
416.2,18.434,20.797,21.294,20.083,21.251
416.3,18.334,20.735,21.314,19.984,21.224
416.4,18.234,20.671,21.33,19.885,21.194
416.5,18.134,20.604,21.342,19.786,21.161
416.6,18.034,20.535,21.351,19.686,21.126
416.7,17.934,20.464,21.354,19.586,21.087
416.8,17.834,20.391,21.354,19.486,21.046
416.9,17.734,20.316,21.349,19.386,21.0
417.0,17.635,20.24,21.34,19.286,20.95
417.1,17.535,20.161,21.327,19.186,20.897
417.2,17.435,20.081,21.311,19.086,20.841
417.3,17.335,19.999,21.291,18.986,20.781
417.4,17.235,19.916,21.268,18.886,20.719
417.5,17.135,19.831,21.241,18.787,20.654
417.6,17.035,19.744,21.211,18.687,20.586
417.7,16.935,19.656,21.178,18.587,20.516
417.8,16.835,19.567,21.142,18.488,20.443
417.9,16.735,19.477,21.103,18.388,20.369
418.0,16.635,19.387,21.06,18.289,20.292
418.1,16.535,19.296,21.013,18.189,20.214
418.2,16.435,19.204,20.962,18.089,20.134
418.3,16.335,19.112,20.906,17.989,20.052
418.4,16.235,19.019,20.848,17.889,19.968
418.5,16.135,18.926,20.786,17.789,19.883
418.6,16.035,18.833,20.721,17.69,19.797
418.7,15.935,18.739,20.653,17.591,19.709
418.8,15.835,18.645,20.583,17.492,19.621
418.9,15.735,18.551,20.511,17.395,19.532
419.0,15.635,18.456,20.436,17.298,19.442
419.1,15.535,18.361,20.36,17.2,19.352
419.2,15.435,18.265,20.281,17.102,19.261
419.3,15.335,18.167,20.201,17.003,19.17
419.4,15.235,18.069,20.119,16.904,19.078
419.5,15.135,17.97,20.035,16.804,18.987
419.6,15.035,17.871,19.95,16.705,18.894
419.7,14.935,17.772,19.864,16.605,18.802
419.8,14.835,17.673,19.776,16.505,18.709
419.9,14.735,17.575,19.688,16.405,18.615
420.0,14.635,17.477,19.598,16.305,18.522
420.1,14.535,17.381,19.508,16.205,18.428
420.2,14.435,17.285,19.418,16.105,18.334
420.3,14.335,17.189,19.327,16.005,18.239
420.4,14.235,17.092,19.237,15.905,18.144
420.5,14.135,16.994,19.145,15.805,18.047
420.6,14.035,16.896,19.054,15.705,17.95
420.7,13.935,16.798,18.962,15.605,17.853
420.8,13.835,16.699,18.87,15.505,17.756
420.9,13.735,16.599,18.778,15.406,17.659
421.0,13.635,16.5,18.686,15.307,17.562
421.1,13.535,16.401,18.593,15.208,17.466
421.2,13.435,16.301,18.5,15.11,17.371
421.3,13.335,16.202,18.407,15.014,17.276
421.4,13.235,16.103,18.314,14.917,17.181
421.5,13.135,16.004,18.219,14.819,17.085
421.6,13.035,15.906,18.124,14.721,16.988
421.7,12.935,15.808,18.029,14.623,16.891
421.8,12.835,15.71,17.933,14.525,16.793
421.9,12.735,15.612,17.837,14.426,16.695
422.0,12.635,15.515,17.741,14.327,16.597
422.1,12.535,15.418,17.646,14.228,16.498
422.2,12.435,15.321,17.55,14.128,16.399
422.3,12.335,15.225,17.456,14.029,16.3
422.4,12.235,15.13,17.361,13.929,16.201
422.5,12.135,15.034,17.268,13.83,16.102
422.6,12.035,14.94,17.174,13.73,16.003
422.7,11.935,14.844,17.078,13.63,15.905
422.8,11.835,14.748,16.982,13.53,15.806
422.9,11.735,14.651,16.885,13.43,15.708
423.0,11.635,14.553,16.788,13.33,15.61
423.1,11.535,14.454,16.69,13.23,15.512
423.2,11.435,14.355,16.591,13.13,15.415
423.3,11.335,14.256,16.493,13.03,15.319
423.4,11.235,14.156,16.394,12.931,15.223
423.5,11.135,14.056,16.295,12.832,15.128
423.6,11.035,13.956,16.196,12.733,15.034
423.7,10.935,13.856,16.097,12.635,14.94
423.8,10.835,13.757,15.998,12.536,14.845
423.9,10.735,13.657,15.899,12.437,14.749
424.0,10.635,13.557,15.8,12.338,14.652
424.1,10.535,13.457,15.701,12.238,14.555
424.2,10.435,13.357,15.603,12.139,14.456
424.3,10.335,13.257,15.506,12.039,14.357
424.4,10.235,13.157,15.408,11.939,14.258
424.5,10.135,13.057,15.312,11.839,14.158
424.6,10.035,12.957,15.216,11.739,14.058
424.7,9.935,12.858,15.121,11.639,13.958
424.8,9.835,12.759,15.027,11.539,13.859
424.9,9.735,12.66,14.932,11.44,13.759
425.0,9.635,12.561,14.836,11.341,13.659
425.1,9.535,12.461,14.74,11.241,13.559
425.2,9.435,12.362,14.643,11.141,13.459
425.3,9.335,12.262,14.546,11.041,13.359
425.4,9.235,12.162,14.448,10.941,13.259
425.5,9.135,12.062,14.349,10.841,13.159
425.6,9.035,11.962,14.251,10.741,13.059
425.7,8.935,11.862,14.152,10.641,12.96
425.8,8.835,11.763,14.052,10.542,12.86
425.9,8.735,11.663,13.953,10.443,12.761
426.0,8.635,11.564,13.853,10.343,12.662
426.1,8.535,11.466,13.754,10.244,12.564
426.2,8.435,11.367,13.654,10.144,12.465
426.3,8.335,11.268,13.554,10.044,12.365
426.4,8.235,11.169,13.455,9.944,12.265
426.5,8.135,11.069,13.355,9.844,12.165
426.6,8.035,10.969,13.255,9.744,12.065
426.7,7.935,10.869,13.156,9.644,11.965
426.8,7.835,10.769,13.057,9.544,11.866
426.9,7.735,10.669,12.958,9.445,11.766
427.0,7.635,10.569,12.859,9.345,11.667
427.1,7.535,10.47,12.76,9.246,11.568
427.2,7.435,10.37,12.662,9.147,11.47
427.3,7.335,10.271,12.564,9.047,11.371
427.4,7.235,10.171,12.466,8.947,11.272
427.5,7.135,10.071,12.367,8.847,11.172
427.6,7.035,9.971,12.267,8.747,11.073
427.7,6.935,9.871,12.168,8.647,10.973
427.8,6.835,9.771,12.068,8.548,10.873
427.9,6.735,9.671,11.968,8.448,10.773
428.0,6.635,9.571,11.868,8.348,10.673
428.1,6.535,9.472,11.768,8.249,10.573
428.2,6.435,9.372,11.669,8.15,10.473
428.3,6.335,9.273,11.57,8.051,10.374
428.4,6.235,9.174,11.472,7.952,10.274
428.5,6.135,9.074,11.373,7.852,10.175
428.6,6.035,8.974,11.274,7.752,10.075
428.7,5.935,8.874,11.174,7.652,9.975
428.8,5.835,8.774,11.075,7.552,9.875
428.9,5.735,8.674,10.975,7.452,9.775
429.0,5.635,8.574,10.875,7.352,9.675
429.1,5.535,8.475,10.775,7.252,9.575
429.2,5.435,8.375,10.675,7.153,9.475
429.3,5.335,8.276,10.575,7.053,9.376
429.4,5.235,8.177,10.475,6.954,9.277
429.5,5.135,8.078,10.376,6.854,9.178
429.6,5.035,7.978,10.277,6.754,9.078
429.7,4.935,7.878,10.177,6.654,8.978
429.8,4.835,7.778,10.077,6.554,8.878
429.9,4.735,7.678,9.977,6.454,8.778
430.0,4.635,7.578,9.877,6.354,8.678
430.1,4.535,7.478,9.777,6.255,8.578
430.2,4.435,7.379,9.677,6.155,8.478
430.3,4.335,7.279,9.577,6.056,8.379
430.4,4.235,7.179,9.478,5.957,8.279
430.5,4.135,7.08,9.379,5.857,8.181
430.6,4.035,6.98,9.28,5.758,8.081
430.7,3.935,6.88,9.18,5.658,7.982
430.8,3.835,6.781,9.081,5.558,7.882
430.9,3.735,6.681,8.981,5.458,7.782
431.0,3.635,6.581,8.881,5.358,7.682
431.1,3.535,6.481,8.781,5.258,7.582
431.2,3.435,6.381,8.681,5.158,7.482
431.3,3.335,6.281,8.581,5.058,7.382
431.4,3.235,6.181,8.481,4.959,7.282
431.5,3.135,6.082,8.382,4.86,7.183
431.6,3.035,5.983,8.282,4.761,7.083
431.7,2.935,5.884,8.183,4.661,6.984
431.8,2.835,5.785,8.084,4.562,6.885
431.9,2.735,5.686,7.985,4.462,6.786
432.0,2.635,5.586,7.885,4.362,6.686
432.1,2.535,5.486,7.785,4.262,6.586
432.2,2.435,5.386,7.685,4.162,6.486
432.3,2.335,5.286,7.585,4.062,6.386
432.4,2.235,5.186,7.485,3.962,6.286
432.5,2.135,5.086,7.385,3.863,6.186
432.6,2.035,4.987,7.285,3.764,6.087
432.7,1.935,4.887,7.186,3.665,5.987
432.8,1.835,4.788,7.087,3.566,5.889
432.9,1.735,4.689,6.988,3.466,5.789
433.0,1.635,4.589,6.888,3.367,5.69
433.1,1.535,4.489,6.789,3.267,5.59
433.2,1.435,4.389,6.689,3.167,5.49
433.3,1.335,4.289,6.589,3.067,5.391
433.4,1.235,4.189,6.489,2.967,5.291
433.5,1.135,4.089,6.389,2.867,5.191
433.6,1.035,3.99,6.289,2.767,5.091
433.7,0.935,3.89,6.189,2.667,4.991
433.8,0.841,3.791,6.09,2.568,4.891
433.9,0.757,3.692,5.991,2.468,4.792
434.0,0.681,3.592,5.892,2.368,4.692
434.1,0.613,3.493,5.793,2.269,4.593
434.2,0.552,3.393,5.693,2.169,4.493
434.3,0.497,3.293,5.594,2.069,4.393
434.4,0.447,3.193,5.494,1.969,4.293
434.5,0.402,3.093,5.394,1.869,4.193
434.6,0.362,2.993,5.294,1.769,4.093
434.7,0.326,2.893,5.194,1.67,3.993
434.8,0.293,2.793,5.094,1.571,3.894
434.9,0.264,2.694,4.994,1.472,3.794
435.0,0.238,2.594,4.895,1.373,3.696
435.1,0.214,2.495,4.795,1.278,3.596
435.2,0.192,2.395,4.696,1.188,3.497
435.3,0.173,2.295,4.596,1.104,3.397
435.4,0.156,2.195,4.496,1.025,3.297
435.5,0.14,2.097,4.396,0.952,3.198
435.6,0.126,2.001,4.296,0.883,3.098
435.7,0.114,1.908,4.196,0.819,2.999
435.8,0.102,1.817,4.096,0.759,2.9
435.9,4.134,2.652,1.334,3.593,1.838
436.0,4.23,2.73,1.348,3.645,1.896
436.1,4.323,2.807,1.371,3.7,1.954
436.2,4.411,2.884,1.403,3.757,2.016
436.3,4.496,2.959,1.439,3.816,2.081
436.4,4.575,3.033,1.478,3.877,2.149
436.5,4.649,3.105,1.519,3.939,2.219
436.6,4.717,3.177,1.564,4.002,2.291
436.7,4.778,3.248,1.611,4.065,2.365
436.8,4.833,3.319,1.661,4.129,2.44
436.9,4.881,3.389,1.712,4.193,2.516
437.0,4.921,3.458,1.764,4.257,2.592
437.1,4.954,3.528,1.818,4.321,2.67
437.2,4.979,3.597,1.873,4.385,2.748
437.3,4.996,3.666,1.928,4.448,2.826
437.4,5.005,3.734,1.984,4.512,2.905
437.5,5.006,3.803,2.044,4.576,2.983
437.6,5.0,3.871,2.108,4.64,3.06
437.7,4.985,3.939,2.174,4.704,3.136
437.8,4.962,4.006,2.244,4.769,3.212
437.9,4.932,4.073,2.316,4.834,3.286
438.0,4.894,4.14,2.39,4.9,3.361
438.1,4.848,4.204,2.465,4.963,3.434
438.2,4.796,4.264,2.542,5.026,3.508
438.3,4.737,4.321,2.62,5.081,3.58
438.4,4.671,4.375,2.699,5.13,3.652
438.5,4.601,4.425,2.778,5.171,3.724
438.6,4.526,4.472,2.858,5.205,3.795
438.7,4.448,4.515,2.938,5.231,3.865
438.8,4.366,4.554,3.016,5.249,3.935
438.9,4.282,4.589,3.094,5.259,4.002
439.0,4.195,4.621,3.172,5.261,4.065
439.1,4.107,4.648,3.248,5.254,4.124
439.2,4.016,4.672,3.324,5.24,4.18
439.3,3.925,4.692,3.398,5.22,4.232
439.4,3.832,4.709,3.472,5.196,4.281
439.5,3.738,4.722,3.545,5.166,4.326
439.6,3.643,4.731,3.618,5.132,4.367
439.7,3.548,4.736,3.689,5.094,4.405
439.8,3.452,4.737,3.76,5.052,4.441
439.9,3.355,4.732,3.83,5.005,4.473
440.0,3.258,4.721,3.899,4.955,4.502
440.1,3.161,4.705,3.965,4.902,4.528
440.2,3.063,4.682,4.027,4.844,4.551
440.3,2.965,4.654,4.086,4.783,4.572
440.4,2.867,4.622,4.14,4.719,4.59
440.5,2.768,4.586,4.192,4.65,4.605
440.6,2.669,4.546,4.239,4.578,4.618
440.7,2.571,4.503,4.284,4.501,4.629
440.8,2.472,4.457,4.325,4.419,4.637
440.9,2.373,4.408,4.363,4.334,4.642
441.0,2.273,4.358,4.398,4.245,4.642
441.1,2.174,4.307,4.43,4.153,4.636
441.2,2.075,4.254,4.459,4.059,4.624
441.3,1.975,4.2,4.486,3.963,4.606
441.4,1.876,4.145,4.51,3.865,4.584
441.5,1.776,4.089,4.532,3.766,4.557
441.6,1.677,4.034,4.551,3.666,4.526
441.7,1.577,3.978,4.568,3.566,4.492
441.8,1.477,3.922,4.583,3.466,4.455
441.9,1.378,3.866,4.596,3.367,4.415
442.0,1.278,3.809,4.606,3.267,4.373
442.1,1.178,3.751,4.614,3.167,4.329
442.2,1.079,3.691,4.617,3.067,4.283
442.3,0.979,3.629,4.614,2.967,4.235
442.4,0.881,3.565,4.605,2.867,4.185
442.5,0.794,3.499,4.59,2.768,4.134
442.6,0.715,3.432,4.571,2.67,4.081
442.7,0.643,3.363,4.547,2.572,4.025
442.8,0.579,3.292,4.518,2.475,3.968
442.9,0.521,3.22,4.486,2.379,3.91
443.0,0.47,3.147,4.451,2.283,3.849
443.1,0.423,3.073,4.412,2.187,3.786
443.2,0.381,2.998,4.371,2.091,3.721
443.3,0.343,2.922,4.327,1.995,3.655
443.4,0.309,2.845,4.28,1.9,3.587
443.5,0.278,2.769,4.231,1.804,3.517
443.6,0.25,2.691,4.179,1.709,3.448
443.7,0.225,2.614,4.126,1.614,3.377
443.8,0.203,2.537,4.07,1.519,3.306
443.9,0.183,2.459,4.012,1.425,3.234
444.0,0.164,2.381,3.952,1.33,3.161
444.1,0.148,2.3,3.89,1.237,3.088
444.2,0.133,2.218,3.827,1.151,3.015
444.3,0.12,2.136,3.761,1.07,2.941
444.4,0.108,2.053,3.694,0.995,2.866
444.5,19.935,20.592,22.123,20.014,21.342
444.6,19.906,20.526,22.058,19.978,21.268
444.7,19.868,20.461,21.992,19.942,21.194
444.8,19.822,20.4,21.926,19.907,21.12
444.9,19.767,20.341,21.859,19.873,21.045
445.0,19.704,20.284,21.791,19.841,20.97
445.1,19.636,20.23,21.723,19.811,20.896
445.2,19.561,20.179,21.654,19.783,20.824
445.3,19.483,20.13,21.584,19.757,20.753
445.4,19.4,20.083,21.514,19.732,20.685
445.5,19.315,20.038,21.443,19.707,20.618
445.6,19.227,19.996,21.372,19.683,20.553
445.7,19.136,19.956,21.301,19.659,20.49
445.8,19.044,19.918,21.229,19.636,20.429
445.9,18.951,19.883,21.157,19.613,20.37
446.0,18.856,19.849,21.084,19.59,20.314
446.1,18.761,19.818,21.011,19.567,20.261
446.2,18.664,19.789,20.94,19.544,20.21
446.3,18.567,19.763,20.87,19.513,20.161
446.4,18.47,19.732,20.802,19.472,20.114
446.5,18.372,19.696,20.735,19.421,20.07
446.6,18.273,19.657,20.669,19.362,20.027
446.7,18.175,19.614,20.606,19.295,19.986
446.8,18.076,19.567,20.544,19.221,19.948
446.9,17.977,19.517,20.484,19.146,19.911
447.0,17.878,19.464,20.426,19.07,19.877
447.1,17.778,19.408,20.369,18.994,19.845
447.2,17.679,19.35,20.315,18.916,19.815
447.3,17.579,19.289,20.264,18.837,19.787
447.4,17.479,19.225,20.214,18.758,19.762
447.5,17.38,19.158,20.167,18.677,19.732
447.6,17.28,19.092,20.121,18.593,19.697
447.7,17.18,19.027,20.078,18.506,19.659
447.8,17.08,18.963,20.036,18.416,19.616
447.9,16.98,18.897,19.996,18.324,19.57
448.0,16.88,18.83,19.958,18.229,19.521
448.1,16.781,18.761,19.922,18.133,19.468
448.2,16.681,18.69,19.888,18.036,19.413
448.3,16.581,18.619,19.855,17.937,19.355
448.4,16.481,18.547,19.825,17.838,19.294
448.5,16.381,18.474,19.797,17.738,19.232
448.6,16.281,18.401,19.772,17.638,19.166
448.7,16.181,18.328,19.741,17.538,19.103
448.8,16.081,18.254,19.706,17.439,19.04
448.9,15.981,18.18,19.668,17.34,18.978
449.0,15.881,18.106,19.625,17.241,18.914
449.1,15.781,18.031,19.579,17.144,18.849
449.2,15.681,17.955,19.53,17.047,18.782
449.3,15.581,17.879,19.478,16.951,18.713
449.4,15.481,17.803,19.423,16.856,18.644
449.5,15.381,17.725,19.365,16.762,18.573
449.6,15.281,17.647,19.305,16.669,18.501
449.7,15.181,17.567,19.243,16.578,18.428
449.8,15.081,17.486,19.179,16.488,18.354
449.9,14.981,17.403,19.116,16.395,18.28
450.0,14.881,17.319,19.053,16.3,18.204
450.1,14.781,17.234,18.992,16.203,18.128
450.2,14.681,17.147,18.931,16.105,18.051
450.3,14.581,17.06,18.868,16.006,17.972
450.4,14.481,16.971,18.803,15.906,17.893
450.5,14.381,16.881,18.736,15.806,17.813
450.6,14.281,16.792,18.667,15.706,17.731
450.7,14.181,16.702,18.597,15.607,17.648
450.8,14.081,16.612,18.524,15.507,17.564
450.9,13.981,16.521,18.451,15.407,17.479
451.0,13.881,16.429,18.376,15.308,17.392
451.1,13.781,16.336,18.3,15.208,17.304
451.2,13.681,16.242,18.223,15.109,17.215
451.3,13.581,16.148,18.144,15.009,17.126
451.4,13.481,16.053,18.064,14.91,17.036
451.5,13.381,15.958,17.984,14.811,16.946
451.6,13.281,15.863,17.902,14.712,16.856
451.7,13.181,15.767,17.819,14.612,16.766
451.8,13.081,15.672,17.735,14.513,16.676
451.9,12.981,15.577,17.649,14.414,16.587
452.0,12.881,15.482,17.563,14.314,16.497
452.1,12.781,15.386,17.475,14.215,16.405
452.2,12.681,15.29,17.386,14.115,16.312
452.3,12.581,15.193,17.297,14.015,16.218
452.4,12.481,15.096,17.206,13.915,16.124
452.5,12.381,14.998,17.116,13.815,16.03
452.6,12.281,14.9,17.024,13.715,15.935
452.7,12.181,14.802,16.933,13.615,15.84
452.8,12.081,14.703,16.842,13.516,15.744
452.9,11.981,14.604,16.752,13.417,15.65
453.0,11.881,14.505,16.662,13.318,15.555
453.1,11.781,14.405,16.572,13.219,15.46
453.2,11.681,14.306,16.482,13.121,15.365
453.3,11.581,14.206,16.39,13.024,15.269
453.4,11.481,14.106,16.297,12.927,15.173
453.5,11.381,14.006,16.203,12.828,15.077
453.6,11.281,13.906,16.108,12.729,14.98
453.7,11.181,13.807,16.013,12.629,14.883
453.8,11.081,13.708,15.918,12.529,14.785
453.9,10.981,13.609,15.823,12.429,14.688
454.0,10.881,13.511,15.728,12.33,14.59
454.1,10.781,13.414,15.633,12.231,14.492
454.2,10.681,13.316,15.539,12.132,14.394
454.3,10.581,13.218,15.444,12.033,14.295
454.4,10.481,13.12,15.35,11.934,14.197
454.5,10.381,13.021,15.254,11.835,14.098
454.6,10.281,12.922,15.159,11.737,14.0
454.7,10.181,12.823,15.063,11.639,13.901
454.8,10.081,12.725,14.967,11.541,13.804
454.9,9.981,12.627,14.871,11.443,13.706
455.0,9.881,12.53,14.774,11.346,13.609
455.1,9.781,12.433,14.678,11.248,13.513
455.2,9.681,12.337,14.581,11.149,13.417
455.3,9.581,12.24,14.484,11.05,13.321
455.4,9.481,12.142,14.387,10.951,13.223
455.5,9.381,12.045,14.289,10.851,13.124
455.6,9.281,11.947,14.192,10.752,13.025
455.7,9.181,11.849,14.094,10.652,12.926
455.8,9.081,11.75,13.996,10.552,12.827
455.9,8.981,11.652,13.898,10.452,12.728
456.0,8.881,11.553,13.801,10.352,12.629
456.1,8.781,11.454,13.704,10.252,12.531
456.2,8.681,11.355,13.607,10.153,12.434
456.3,8.581,11.256,13.511,10.053,12.337
456.4,8.481,11.156,13.416,9.955,12.239
456.5,8.381,11.056,13.319,9.856,12.141
456.6,8.281,10.956,13.221,9.758,12.043
456.7,8.181,10.856,13.123,9.661,11.945
456.8,8.081,10.756,13.024,9.564,11.847
456.9,7.981,10.656,12.925,9.468,11.749
457.0,7.881,10.557,12.826,9.372,11.651
457.1,7.781,10.457,12.727,9.278,11.553
457.2,7.681,10.358,12.628,9.182,11.454
457.3,7.581,10.26,12.53,9.084,11.355
457.4,7.481,10.162,12.433,8.986,11.256
457.5,7.381,10.064,12.336,8.887,11.157
457.6,7.281,9.967,12.238,8.787,11.058
457.7,7.181,9.87,12.141,8.687,10.958
457.8,7.081,9.774,12.043,8.587,10.858
457.9,6.981,9.678,11.945,8.487,10.758
458.0,6.881,9.583,11.847,8.388,10.659
458.1,6.781,9.488,11.749,8.29,10.559
458.2,6.681,9.394,11.651,8.191,10.46
458.3,6.581,9.301,11.553,8.093,10.361
458.4,6.481,9.206,11.455,7.994,10.262
458.5,6.381,9.109,11.356,7.895,10.164
458.6,6.281,9.011,11.258,7.797,10.066
458.7,6.181,8.912,11.158,7.698,9.969
458.8,6.081,8.813,11.059,7.599,9.873
458.9,5.981,8.713,10.959,7.5,9.777
459.0,5.881,8.613,10.86,7.402,9.681
459.1,5.781,8.513,10.76,7.303,9.587
459.2,5.681,8.414,10.66,7.204,9.493
459.3,5.581,8.315,10.561,7.105,9.4
459.4,5.481,8.217,10.462,7.005,9.308
459.5,5.381,8.118,10.364,6.905,9.214
459.6,5.281,8.019,10.265,6.806,9.118
459.7,5.181,7.921,10.168,6.706,9.02
459.8,5.081,7.822,10.07,6.606,8.921
459.9,4.981,7.724,9.974,6.506,8.821
460.0,4.881,7.625,9.877,6.406,8.721
460.1,4.781,7.526,9.782,6.306,8.621
460.2,4.681,7.428,9.687,6.207,8.521
460.3,4.581,7.329,9.592,6.109,8.422
460.4,4.481,7.231,9.499,6.011,8.323
460.5,4.381,7.132,9.406,5.913,8.225
460.6,4.281,7.032,9.314,5.814,8.126
460.7,4.181,6.933,9.22,5.715,8.027
460.8,4.081,6.833,9.124,5.615,7.929
460.9,3.981,6.733,9.026,5.515,7.83
461.0,3.881,6.633,8.927,5.415,7.732
461.1,3.781,6.533,8.828,5.316,7.633
461.2,3.681,6.433,8.728,5.217,7.534
461.3,3.581,6.333,8.628,5.119,7.436
461.4,3.481,6.234,8.528,5.021,7.337
461.5,3.381,6.135,8.429,4.923,7.239
461.6,3.281,6.036,8.33,4.825,7.139
461.7,3.181,5.936,8.231,4.727,7.04
461.8,3.081,5.836,8.133,4.629,6.941
461.9,2.981,5.736,8.034,4.53,6.841
462.0,2.881,5.636,7.935,4.432,6.741
462.1,2.781,5.537,7.837,4.334,6.641
462.2,2.681,5.437,7.738,4.236,6.541
462.3,2.581,5.339,7.639,4.138,6.441
462.4,2.481,5.241,7.541,4.04,6.341
462.5,2.381,5.144,7.442,3.942,6.242
462.6,2.281,5.047,7.343,3.843,6.143
462.7,2.181,4.949,7.245,3.744,6.044
462.8,2.081,4.852,7.146,3.644,5.944
462.9,1.981,4.754,7.046,3.545,5.844
